date,prices_M0,prices_M1,prices_M2,prices_M3,prices_M4,prices_M5,prices_M6,prices_M7,prices_M8,prices_M9,prices_M10,spreads_M0,spreads_M1,spreads_M2,spreads_M3,spreads_M4,spreads_M5,spreads_M6,spreads_M7,spreads_M8,spreads_M9,spreads_M10,oi_M0,oi_M1,oi_M2,oi_M3,oi_M4,oi_M5,oi_M6,oi_M7,oi_M8,oi_M9,oi_M10,volume_M0,volume_M1,volume_M2,volume_M3,volume_M4,volume_M5,volume_M6,volume_M7,volume_M8,volume_M9,volume_M10,label_M0,label_M1,label_M2,label_M3,label_M4,label_M5,label_M6,label_M7,label_M8,label_M9,label_M10
2023-05-03,68.6,68.55,68.08,67.75,67.44,67.16,66.89,66.64,66.41,66.2,,0.0,-0.04999999999999716,-0.519999999999996,-0.8499999999999943,-1.1599999999999966,-1.4399999999999977,-1.7099999999999937,-1.9599999999999937,-2.1899999999999977,-2.3999999999999915,,314850.0,267196.0,138714.0,152556.0,59692.0,216632.0,31574.0,24968.0,34751.0,22093.0,,490523.0,188011.0,93938.0,41643.0,28676.0,115122.0,11291.0,7460.0,14647.0,1832.0,,M,N,U,V,X,Z,F,G,H,J,None
2023-05-04,68.56,68.51,68.0,67.62,67.26,66.93,66.61,66.32,66.05,65.81,,0.0,-0.04999999999999716,-0.5600000000000023,-0.9399999999999977,-1.2999999999999972,-1.6299999999999955,-1.9500000000000028,-2.240000000000009,-2.510000000000005,-2.75,,305506.0,273768.0,133589.0,155683.0,60251.0,218515.0,31255.0,24931.0,36299.0,22121.0,,412495.0,160322.0,86777.0,39680.0,20571.0,109113.0,6766.0,6453.0,15503.0,1221.0,,M,N,U,V,X,Z,F,G,H,J,None
2023-05-05,71.34,71.27,70.65,70.23,69.82,69.43,69.06,68.71,68.39,68.1,,0.0,-0.07000000000000739,-0.6899999999999977,-1.1099999999999994,-1.5200000000000102,-1.9099999999999966,-2.280000000000001,-2.6300000000000097,-2.950000000000003,-3.240000000000009,,295580.0,276946.0,132203.0,162123.0,60488.0,219955.0,30738.0,24931.0,36868.0,22215.0,,330585.0,115118.0,60499.0,28514.0,14759.0,73255.0,3796.0,2205.0,9837.0,1432.0,,M,N,U,V,X,Z,F,G,H,J,None
2023-05-08,73.16,73.07,72.42,71.98,71.54,71.11,70.69,70.3,69.95,69.65,,0.0,-0.09000000000000341,-0.7399999999999949,-1.1799999999999926,-1.6199999999999903,-2.049999999999997,-2.469999999999999,-2.8599999999999994,-3.2099999999999937,-3.509999999999991,,279508.0,279052.0,129692.0,162467.0,62096.0,224538.0,30936.0,25378.0,37576.0,22570.0,,290076.0,125428.0,48302.0,23394.0,15116.0,55202.0,3196.0,2226.0,6798.0,936.0,,M,N,U,V,X,Z,F,G,H,J,None
2023-05-09,73.71,73.62,73.02,72.59,72.16,71.75,71.35,70.97,70.61,70.29,,0.0,-0.0899999999999892,-0.6899999999999977,-1.1199999999999903,-1.5499999999999972,-1.9599999999999937,-2.3599999999999994,-2.739999999999995,-3.0999999999999943,-3.4199999999999875,,258790.0,293106.0,131502.0,166487.0,62831.0,225250.0,31185.0,25470.0,38212.0,22894.0,,317493.0,135285.0,64095.0,26850.0,13023.0,62762.0,3550.0,1669.0,9399.0,986.0,,M,N,U,V,X,Z,F,G,H,J,None
2023-05-10,72.56,72.52,72.02,71.62,71.21,70.83,70.47,70.12,69.82,69.52,,0.0,-0.04000000000000625,-0.5400000000000063,-0.9399999999999977,-1.3500000000000085,-1.730000000000004,-2.0900000000000034,-2.4399999999999977,-2.740000000000009,-3.0400000000000063,,234328.0,296749.0,136101.0,168534.0,63768.0,217866.0,33552.0,25374.0,38244.0,23222.0,,351506.0,172142.0,58612.0,23880.0,11456.0,73569.0,7720.0,2663.0,7954.0,1727.0,,M,N,U,V,X,Z,F,G,H,J,None
2023-05-11,70.87,70.88,70.39,69.99,69.6,69.25,68.91,68.59,68.29,68.01,,0.0,0.009999999999990905,-0.480000000000004,-0.8800000000000097,-1.2700000000000102,-1.6200000000000045,-1.960000000000008,-2.280000000000001,-2.5799999999999983,-2.8599999999999994,,216553.0,298301.0,141364.0,170581.0,64778.0,220754.0,34195.0,25300.0,39684.0,23649.0,,365892.0,172290.0,62885.0,23889.0,14820.0,68197.0,4736.0,1913.0,9524.0,1649.0,,M,N,U,V,X,Z,F,G,H,J,None
2023-05-12,70.04,70.02,69.5,69.11,68.73,68.38,68.05,67.73,67.45,67.19,,0.0,-0.020000000000010232,-0.5400000000000063,-0.9300000000000068,-1.3100000000000023,-1.6600000000000108,-1.990000000000009,-2.3100000000000023,-2.5900000000000034,-2.8500000000000085,,195781.0,306683.0,148413.0,172728.0,65450.0,222984.0,34112.0,25261.0,39104.0,23616.0,,275435.0,115903.0,54435.0,23139.0,12189.0,49524.0,1566.0,1474.0,5983.0,362.0,,M,N,U,V,X,Z,F,G,H,J,None
2023-05-15,71.11,71.09,70.58,70.19,69.81,69.46,69.12,68.79,68.48,68.21,,0.0,-0.01999999999999602,-0.5300000000000011,-0.9200000000000017,-1.2999999999999972,-1.6500000000000057,-1.9899999999999949,-2.319999999999993,-2.6299999999999955,-2.9000000000000057,,168116.0,318992.0,151599.0,173644.0,64512.0,226143.0,34384.0,25165.0,38225.0,23363.0,,259013.0,159522.0,36891.0,22171.0,8642.0,46622.0,5762.0,2561.0,5147.0,839.0,,M,N,U,V,X,Z,F,G,H,J,None
2023-05-16,70.86,70.84,70.33,69.94,69.56,69.22,68.87,68.56,68.27,68.0,,0.0,-0.01999999999999602,-0.5300000000000011,-0.9200000000000017,-1.2999999999999972,-1.6400000000000006,-1.9899999999999949,-2.299999999999997,-2.5900000000000034,-2.8599999999999994,,138469.0,333707.0,155231.0,173416.0,65487.0,225387.0,34253.0,25138.0,39371.0,23369.0,,232328.0,153065.0,35840.0,14254.0,9173.0,35959.0,1614.0,869.0,4719.0,294.0,,M,N,U,V,X,Z,F,G,H,J,None
2023-05-17,72.83,72.89,72.48,72.1,71.71,71.33,70.96,70.61,70.29,69.99,,0.0,0.060000000000002274,-0.3499999999999943,-0.730000000000004,-1.1200000000000045,-1.5,-1.8700000000000045,-2.219999999999999,-2.539999999999992,-2.8400000000000034,,83600.0,352886.0,161115.0,172178.0,62982.0,224302.0,35561.0,25193.0,38428.0,23352.0,,273708.0,219088.0,60054.0,28409.0,16376.0,64607.0,5104.0,1923.0,11002.0,933.0,,M,N,U,V,X,Z,F,G,H,J,None
2023-05-18,71.94,71.61,71.28,70.94,70.59,70.26,69.94,69.65,69.37,68.88,,0.0,-0.3299999999999983,-0.6599999999999966,-1.0,-1.3499999999999943,-1.6799999999999926,-2.0,-2.289999999999992,-2.569999999999993,-3.0600000000000023,,367922.0,166810.0,173606.0,61564.0,225167.0,35791.0,25431.0,37762.0,23439.0,105963.0,,239916.0,47105.0,19615.0,15837.0,41261.0,2847.0,1579.0,6286.0,459.0,16224.0,,N,U,V,X,Z,F,G,H,J,M,None
2023-05-19,71.69,71.31,70.94,70.55,70.17,69.8,69.45,69.12,68.79,68.24,,0.0,-0.37999999999999545,-0.75,-1.1400000000000006,-1.519999999999996,-1.8900000000000006,-2.239999999999995,-2.569999999999993,-2.8999999999999915,-3.450000000000003,,378970.0,170254.0,176147.0,62241.0,223638.0,36553.0,25541.0,38020.0,23662.0,106913.0,,312432.0,51667.0,26108.0,11929.0,48178.0,4431.0,3450.0,6114.0,1127.0,16610.0,,N,U,V,X,Z,F,G,H,J,M,None
2023-05-22,72.05,71.68,71.28,70.87,70.46,70.07,69.7,69.36,69.04,68.48,,0.0,-0.36999999999999034,-0.769999999999996,-1.1799999999999926,-1.5900000000000034,-1.980000000000004,-2.3499999999999943,-2.6899999999999977,-3.009999999999991,-3.569999999999993,,390883.0,175473.0,177304.0,62526.0,222956.0,36923.0,25830.0,38023.0,23772.0,107366.0,,263977.0,47059.0,21570.0,11715.0,37068.0,4326.0,1942.0,5514.0,511.0,14688.0,,N,U,V,X,Z,F,G,H,J,M,None
2023-05-23,72.91,72.58,72.19,71.76,71.34,70.93,70.52,70.17,69.83,,,0.0,-0.3299999999999983,-0.7199999999999989,-1.1499999999999915,-1.5699999999999932,-1.9799999999999898,-2.3900000000000006,-2.739999999999995,-3.0799999999999983,,,381861.0,191054.0,182680.0,64390.0,218368.0,37639.0,25676.0,39028.0,23882.0,,,317586.0,85612.0,38477.0,23822.0,67684.0,7343.0,3220.0,14008.0,991.0,,,N,U,V,X,Z,F,G,H,J,None,None
2023-05-24,74.34,74.01,73.61,73.16,72.71,72.26,71.84,71.47,71.1,,,0.0,-0.3299999999999983,-0.730000000000004,-1.1800000000000068,-1.6300000000000097,-2.0799999999999983,-2.5,-2.8700000000000045,-3.240000000000009,,,378754.0,202348.0,182930.0,61767.0,218968.0,38413.0,25771.0,42823.0,24096.0,,,386611.0,95040.0,40060.0,25324.0,85957.0,10571.0,5508.0,18940.0,2106.0,,,N,U,V,X,Z,F,G,H,J,None,None
2023-05-25,71.83,71.75,71.41,71.03,70.63,70.24,69.85,69.51,69.16,,,0.0,-0.0799999999999983,-0.4200000000000017,-0.7999999999999972,-1.2000000000000028,-1.5900000000000034,-1.980000000000004,-2.319999999999993,-2.6700000000000017,,,386168.0,209631.0,188346.0,61623.0,223605.0,39547.0,27890.0,42554.0,24231.0,,,422637.0,120968.0,41772.0,28097.0,86713.0,13288.0,7668.0,17279.0,1909.0,,,N,U,V,X,Z,F,G,H,J,None,None
2023-05-26,72.67,72.57,72.24,71.84,71.44,71.04,70.65,70.3,69.96,,,0.0,-0.10000000000000853,-0.4300000000000068,-0.8299999999999983,-1.230000000000004,-1.6299999999999955,-2.019999999999996,-2.3700000000000045,-2.710000000000008,,,374635.0,209730.0,190549.0,63218.0,222672.0,41479.0,28089.0,42687.0,24215.0,,,261498.0,49815.0,20759.0,13760.0,38244.0,5171.0,1455.0,5490.0,523.0,,,N,U,V,X,Z,F,G,H,J,None,None
2023-05-30,69.46,69.48,69.23,68.94,68.63,68.31,68.0,67.71,67.43,,,0.0,0.020000000000010232,-0.22999999999998977,-0.519999999999996,-0.8299999999999983,-1.1499999999999915,-1.4599999999999937,-1.75,-2.029999999999987,,,380541.0,211537.0,192214.0,63820.0,223950.0,42664.0,27827.0,43068.0,24302.0,,,440862.0,96182.0,39991.0,23031.0,83213.0,7908.0,5297.0,14815.0,830.0,,,N,U,V,X,Z,F,G,H,J,None,None
2023-05-31,68.09,68.14,67.92,67.64,67.34,67.04,66.75,66.48,66.23,,,0.0,0.04999999999999716,-0.1700000000000017,-0.45000000000000284,-0.75,-1.0499999999999972,-1.3400000000000034,-1.6099999999999994,-1.8599999999999994,,,378664.0,224399.0,192103.0,62783.0,221282.0,41225.0,28319.0,42804.0,24318.0,,,444787.0,112773.0,51305.0,22721.0,90170.0,8705.0,4088.0,12755.0,1709.0,,,N,U,V,X,Z,F,G,H,J,None,None
2023-06-01,70.1,70.03,69.76,69.45,69.13,68.8,68.47,68.18,67.89,67.63,,0.0,-0.06999999999999318,-0.3399999999999892,-0.6499999999999915,-0.9699999999999989,-1.2999999999999972,-1.6299999999999955,-1.9199999999999875,-2.2099999999999937,-2.469999999999999,,369197.0,228567.0,186574.0,62065.0,222968.0,42392.0,28101.0,43977.0,24347.0,18602.0,,395393.0,88534.0,38988.0,20047.0,61488.0,8569.0,2202.0,11681.0,1073.0,1524.0,,N,U,V,X,Z,F,G,H,J,K,None
2023-06-02,71.74,71.64,71.32,70.97,70.61,70.25,69.9,69.57,69.25,68.96,,0.0,-0.09999999999999432,-0.4200000000000017,-0.769999999999996,-1.1299999999999955,-1.4899999999999949,-1.8399999999999892,-2.1700000000000017,-2.489999999999995,-2.780000000000001,,350582.0,241027.0,191472.0,62479.0,224911.0,43281.0,28296.0,42628.0,24488.0,18652.0,,322596.0,95514.0,47796.0,22183.0,60562.0,10085.0,3416.0,12241.0,1719.0,1095.0,,N,U,V,X,Z,F,G,H,J,K,None
2023-06-05,72.15,72.03,71.67,71.28,70.89,70.49,70.1,69.74,69.4,69.08,,0.0,-0.12000000000000455,-0.480000000000004,-0.8700000000000045,-1.2600000000000051,-1.6600000000000108,-2.0500000000000114,-2.410000000000011,-2.75,-3.0700000000000074,,334856.0,241033.0,193829.0,64340.0,223601.0,45135.0,28189.0,42212.0,24838.0,19426.0,,383943.0,116707.0,38065.0,21188.0,85792.0,8873.0,4433.0,14155.0,3111.0,2096.0,,N,U,V,X,Z,F,G,H,J,K,None
2023-06-06,71.74,71.63,71.27,70.88,70.5,70.13,69.75,69.4,69.06,68.75,,0.0,-0.10999999999999943,-0.46999999999999886,-0.8599999999999994,-1.2399999999999949,-1.6099999999999994,-1.9899999999999949,-2.339999999999989,-2.6799999999999926,-2.989999999999995,,319586.0,245842.0,193415.0,66553.0,224221.0,50230.0,28885.0,43669.0,24905.0,19643.0,,314962.0,93600.0,44369.0,35502.0,77909.0,13724.0,4087.0,13996.0,2082.0,1394.0,,N,U,V,X,Z,F,G,H,J,K,None
2023-06-07,72.53,72.44,72.09,71.71,71.32,70.93,70.55,70.18,69.83,69.5,,0.0,-0.09000000000000341,-0.4399999999999977,-0.8200000000000074,-1.210000000000008,-1.5999999999999943,-1.980000000000004,-2.3499999999999943,-2.700000000000003,-3.030000000000001,,298823.0,247729.0,190904.0,69132.0,219631.0,50508.0,29517.0,42959.0,24864.0,19178.0,,299127.0,96535.0,37558.0,21033.0,62257.0,8977.0,3593.0,13194.0,692.0,1878.0,,N,U,V,X,Z,F,G,H,J,K,None
2023-06-08,71.29,71.31,71.0,70.64,70.25,69.88,69.52,69.17,68.83,68.5,,0.0,0.01999999999999602,-0.29000000000000625,-0.6500000000000057,-1.0400000000000063,-1.4100000000000108,-1.7700000000000102,-2.1200000000000045,-2.460000000000008,-2.7900000000000063,,266825.0,261493.0,184124.0,72042.0,211926.0,50762.0,29820.0,44577.0,24103.0,19294.0,,485396.0,209899.0,86190.0,41386.0,126734.0,11201.0,5757.0,25920.0,3764.0,2724.0,,N,U,V,X,Z,F,G,H,J,K,None
2023-06-09,70.17,70.27,70.02,69.71,69.38,69.05,68.72,68.4,68.09,67.8,,0.0,0.09999999999999432,-0.15000000000000568,-0.46000000000000796,-0.7900000000000063,-1.1200000000000045,-1.4500000000000028,-1.769999999999996,-2.0799999999999983,-2.3700000000000045,,236361.0,260096.0,181355.0,76161.0,210568.0,52174.0,29761.0,46702.0,24189.0,19262.0,,300724.0,127708.0,51739.0,31440.0,70730.0,11290.0,4486.0,14001.0,1455.0,782.0,,N,U,V,X,Z,F,G,H,J,K,None
2023-06-12,67.12,67.3,67.16,66.95,66.72,66.47,66.22,65.97,65.73,65.51,,0.0,0.1799999999999926,0.03999999999999204,-0.1700000000000017,-0.4000000000000057,-0.6500000000000057,-0.9000000000000057,-1.1500000000000057,-1.3900000000000006,-1.6099999999999994,,202561.0,263462.0,184848.0,80750.0,209348.0,55205.0,29716.0,48727.0,24420.0,18905.0,,404769.0,152469.0,65798.0,37512.0,100579.0,16701.0,10735.0,24512.0,3370.0,2122.0,,N,U,V,X,Z,F,G,H,J,K,None
2023-06-13,69.42,69.59,69.45,69.24,68.98,68.7,68.42,68.14,67.87,67.62,,0.0,0.1700000000000017,0.030000000000001137,-0.18000000000000682,-0.4399999999999977,-0.7199999999999989,-1.0,-1.2800000000000011,-1.5499999999999972,-1.7999999999999972,,152663.0,267206.0,183377.0,85043.0,208542.0,53924.0,28635.0,48663.0,24538.0,18652.0,,366354.0,146323.0,47815.0,32767.0,89560.0,15030.0,10156.0,21254.0,2512.0,1524.0,,N,U,V,X,Z,F,G,H,J,K,None
2023-06-14,68.27,68.49,68.38,68.19,67.97,67.71,67.45,67.2,66.95,66.71,,0.0,0.21999999999999886,0.10999999999999943,-0.0799999999999983,-0.29999999999999716,-0.5600000000000023,-0.8199999999999932,-1.0699999999999932,-1.3199999999999932,-1.5600000000000023,,99430.0,284462.0,188217.0,82924.0,208425.0,55627.0,28438.0,48692.0,24722.0,18414.0,,304449.0,125854.0,47864.0,30514.0,77524.0,12140.0,5018.0,14388.0,1772.0,1248.0,,N,U,V,X,Z,F,G,H,J,K,None
2023-06-15,70.62,70.85,70.72,70.52,70.27,69.99,69.7,69.41,69.13,68.85,,0.0,0.22999999999998977,0.09999999999999432,-0.10000000000000853,-0.3500000000000085,-0.6300000000000097,-0.9200000000000017,-1.210000000000008,-1.490000000000009,-1.7700000000000102,,71029.0,281280.0,190025.0,82982.0,210581.0,55201.0,27959.0,49232.0,24921.0,18396.0,,115613.0,110512.0,46899.0,27700.0,75399.0,15539.0,5608.0,13427.0,1469.0,950.0,,N,U,V,X,Z,F,G,H,J,K,None
2023-06-16,71.92,71.75,71.51,71.23,70.93,70.62,70.32,70.02,69.74,69.16,,0.0,-0.1700000000000017,-0.4099999999999966,-0.6899999999999977,-0.9899999999999949,-1.2999999999999972,-1.6000000000000085,-1.9000000000000057,-2.180000000000007,-2.760000000000005,,285835.0,192206.0,81637.0,210294.0,54935.0,27611.0,50835.0,24647.0,18508.0,17585.0,,115694.0,50750.0,23801.0,61227.0,9308.0,3454.0,10493.0,1086.0,1164.0,1496.0,,U,V,X,Z,F,G,H,J,K,N,None
2023-06-20,71.18,71.0,70.75,70.49,70.19,69.89,69.59,69.32,69.05,68.5,,0.0,-0.18000000000000682,-0.4300000000000068,-0.6900000000000119,-0.9900000000000091,-1.2900000000000063,-1.5900000000000034,-1.8600000000000136,-2.1300000000000097,-2.680000000000007,,298372.0,193733.0,82321.0,212156.0,54629.0,27645.0,51724.0,24536.0,18484.0,17838.0,,116610.0,48858.0,22948.0,68109.0,11702.0,4915.0,10635.0,1427.0,747.0,860.0,,U,V,X,Z,F,G,H,J,K,N,None
2023-06-21,72.52,72.34,72.09,71.8,71.47,71.15,70.83,70.53,70.23,69.64,,0.0,-0.1799999999999926,-0.4299999999999926,-0.7199999999999989,-1.0499999999999972,-1.3699999999999903,-1.6899999999999977,-1.9899999999999949,-2.289999999999992,-2.8799999999999955,,299421.0,190789.0,82190.0,217929.0,54515.0,28346.0,52825.0,24821.0,18590.0,18155.0,,97506.0,43440.0,25208.0,59247.0,11403.0,4434.0,11118.0,1579.0,855.0,957.0,,U,V,X,Z,F,G,H,J,K,N,None
2023-06-22,69.47,69.29,69.08,68.84,68.6,68.34,68.1,69.63,69.59,,,0.0,-0.1799999999999926,-0.39000000000000057,-0.6299999999999955,-0.8700000000000045,-1.1299999999999955,-1.3700000000000045,0.1599999999999966,0.12000000000000455,,,81030.0,218050.0,53680.0,29240.0,55271.0,25103.0,18846.0,307863.0,180914.0,,,50097.0,135014.0,28595.0,15796.0,25725.0,4139.0,2833.0,234791.0,108817.0,,,X,Z,F,G,H,J,K,U,V,None,None
2023-06-23,69.1,68.91,68.69,68.45,68.18,67.92,69.32,69.32,69.24,,,0.0,-0.18999999999999773,-0.4099999999999966,-0.6499999999999915,-0.9199999999999875,-1.1799999999999926,0.21999999999999886,0.21999999999999886,0.14000000000000057,,,217418.0,56020.0,29422.0,56497.0,24976.0,19043.0,308547.0,173664.0,82781.0,,,86152.0,14942.0,7541.0,15300.0,2411.0,1721.0,113922.0,57863.0,35192.0,,,Z,F,G,H,J,K,U,V,X,None,None
2023-06-26,69.36,69.18,68.98,68.75,68.5,68.24,69.54,69.55,69.48,,,0.0,-0.1799999999999926,-0.37999999999999545,-0.6099999999999994,-0.8599999999999994,-1.1200000000000045,0.18000000000000682,0.18999999999999773,0.12000000000000455,,,218129.0,56667.0,29849.0,58517.0,24791.0,20463.0,308290.0,169968.0,89910.0,,,54464.0,8561.0,4528.0,13067.0,2211.0,2328.0,94212.0,45729.0,29291.0,,,Z,F,G,H,J,K,U,V,X,None,None
2023-06-27,67.65,67.5,67.32,67.9,67.99,68.01,67.97,67.89,67.78,,,0.0,-0.15000000000000568,-0.3300000000000125,0.25,0.3399999999999892,0.35999999999999943,0.3199999999999932,0.23999999999999488,0.12999999999999545,,,58677.0,25057.0,19420.0,307319.0,169189.0,90039.0,216079.0,57434.0,29167.0,,,23566.0,4065.0,3890.0,170464.0,119801.0,64778.0,120095.0,34737.0,9865.0,,,H,J,K,U,V,X,Z,F,G,None,None
2023-06-28,69.5,69.34,69.16,68.95,68.73,69.73,69.77,69.73,69.64,,,0.0,-0.1599999999999966,-0.3400000000000034,-0.5499999999999972,-0.769999999999996,0.23000000000000398,0.269999999999996,0.23000000000000398,0.14000000000000057,,,57320.0,29077.0,60554.0,24868.0,19396.0,300545.0,175309.0,90438.0,217911.0,,,20621.0,8109.0,16371.0,1771.0,1590.0,159535.0,96777.0,59687.0,105103.0,,,F,G,H,J,K,U,V,X,Z,None,None
2023-06-29,69.84,69.68,69.49,69.29,69.08,68.85,70.02,70.04,69.97,,,0.0,-0.1599999999999966,-0.3500000000000085,-0.5499999999999972,-0.7600000000000051,-0.9900000000000091,0.1799999999999926,0.20000000000000284,0.12999999999999545,,,217058.0,57303.0,29845.0,59504.0,25460.0,19378.0,298693.0,172786.0,89464.0,,,57940.0,10554.0,5325.0,11407.0,3387.0,1048.0,106169.0,64946.0,35120.0,,,Z,F,G,H,J,K,U,V,X,None,None
2023-06-30,70.58,70.4,70.2,69.98,69.76,69.52,69.28,70.78,70.72,,,0.0,-0.1799999999999926,-0.37999999999999545,-0.5999999999999943,-0.8199999999999932,-1.0600000000000023,-1.2999999999999972,0.20000000000000284,0.14000000000000057,,,87324.0,210752.0,59830.0,29682.0,61014.0,24885.0,19325.0,300820.0,169327.0,,,50357.0,99210.0,23079.0,10162.0,19042.0,4354.0,2638.0,136640.0,89840.0,,,X,Z,F,G,H,J,K,U,V,None,None
2023-07-03,69.8,69.62,69.41,69.18,68.94,68.69,68.44,68.19,67.91,69.91,,0.0,-0.1799999999999926,-0.39000000000000057,-0.6199999999999903,-0.8599999999999994,-1.1099999999999994,-1.3599999999999994,-1.6099999999999994,-1.8900000000000006,0.10999999999999943,,171254.0,86384.0,211311.0,59494.0,31007.0,61745.0,24674.0,19540.0,116460.0,306542.0,,46133.0,22991.0,70659.0,11845.0,6019.0,11760.0,1134.0,726.0,23607.0,107159.0,,V,X,Z,F,G,H,J,K,M,U,None
2023-07-05,71.72,71.5,71.25,70.98,70.7,70.44,70.17,69.9,69.63,71.88,,0.0,-0.21999999999999886,-0.46999999999999886,-0.7399999999999949,-1.019999999999996,-1.2800000000000011,-1.5499999999999972,-1.8199999999999932,-2.0900000000000034,0.1599999999999966,,176393.0,83906.0,210471.0,58972.0,30336.0,62650.0,24280.0,20124.0,116560.0,311673.0,,93006.0,46589.0,92304.0,25888.0,11762.0,20530.0,4535.0,1485.0,26039.0,214787.0,,V,X,Z,F,G,H,J,K,M,U,None
2023-07-06,71.79,71.56,71.28,70.99,70.69,70.38,70.1,69.82,69.55,69.26,,0.0,-0.23000000000000398,-0.5100000000000051,-0.8000000000000114,-1.1000000000000085,-1.4100000000000108,-1.690000000000012,-1.970000000000013,-2.240000000000009,-2.530000000000001,,313806.0,174837.0,80186.0,209781.0,59376.0,30898.0,61678.0,23985.0,20104.0,117478.0,,217749.0,113170.0,56035.0,94507.0,23848.0,11186.0,15734.0,2239.0,2576.0,21551.0,,U,V,X,Z,F,G,H,J,K,M,None
2023-07-07,73.77,73.44,73.05,72.66,72.26,71.87,71.5,71.15,70.8,70.46,,0.0,-0.3299999999999983,-0.7199999999999989,-1.1099999999999994,-1.509999999999991,-1.8999999999999915,-2.269999999999996,-2.6199999999999903,-2.969999999999999,-3.3100000000000023,,323036.0,176577.0,77849.0,207998.0,58664.0,31779.0,60962.0,23595.0,20224.0,119397.0,,178318.0,100630.0,44619.0,106191.0,21111.0,10624.0,19791.0,3708.0,1468.0,38302.0,,U,V,X,Z,F,G,H,J,K,M,None
2023-07-10,72.95,72.7,72.39,72.07,71.76,71.45,71.15,70.85,70.56,70.27,,0.0,-0.25,-0.5600000000000023,-0.8800000000000097,-1.1899999999999977,-1.5,-1.7999999999999972,-2.1000000000000085,-2.3900000000000006,-2.680000000000007,,325858.0,179541.0,75116.0,207958.0,59488.0,32300.0,59076.0,23874.0,20281.0,122828.0,,143741.0,64054.0,40389.0,87149.0,16048.0,6437.0,15649.0,1654.0,1528.0,32832.0,,U,V,X,Z,F,G,H,J,K,M,None
2023-07-11,74.71,74.44,74.11,73.76,73.41,73.05,72.7,72.36,72.02,71.7,,0.0,-0.269999999999996,-0.5999999999999943,-0.9499999999999886,-1.2999999999999972,-1.6599999999999966,-2.009999999999991,-2.3499999999999943,-2.6899999999999977,-3.009999999999991,,332454.0,188527.0,79384.0,207515.0,63021.0,33953.0,61154.0,24761.0,20987.0,121761.0,,193290.0,75694.0,36010.0,74711.0,22628.0,7800.0,18760.0,2661.0,2747.0,24552.0,,U,V,X,Z,F,G,H,J,K,M,None
2023-07-12,75.54,75.25,74.91,74.54,74.16,73.78,73.4,73.03,72.67,72.3,,0.0,-0.29000000000000625,-0.6300000000000097,-1.0,-1.3800000000000097,-1.7600000000000051,-2.1400000000000006,-2.510000000000005,-2.8700000000000045,-3.240000000000009,,333597.0,202669.0,85903.0,215305.0,65436.0,36434.0,63602.0,25116.0,21151.0,121156.0,,251403.0,121208.0,44837.0,90919.0,21517.0,8258.0,17364.0,1945.0,1109.0,26542.0,,U,V,X,Z,F,G,H,J,K,M,None
2023-07-13,76.76,76.47,76.13,75.74,75.34,74.93,74.51,74.09,73.71,73.32,,0.0,-0.29000000000000625,-0.6300000000000097,-1.0200000000000102,-1.4200000000000017,-1.8299999999999983,-2.25,-2.6700000000000017,-3.0500000000000114,-3.440000000000012,,346622.0,207256.0,94232.0,224174.0,66877.0,37688.0,66054.0,25363.0,22067.0,121518.0,,297921.0,113446.0,59544.0,116355.0,29267.0,10080.0,23561.0,2695.0,2189.0,24190.0,,U,V,X,Z,F,G,H,J,K,M,None
2023-07-14,75.32,75.05,74.75,74.42,74.06,73.68,73.3,72.91,72.54,72.16,,0.0,-0.269999999999996,-0.5699999999999932,-0.8999999999999915,-1.259999999999991,-1.6399999999999864,-2.019999999999996,-2.4099999999999966,-2.779999999999987,-3.1599999999999966,,364200.0,213578.0,98994.0,229434.0,69812.0,38491.0,67943.0,25522.0,23504.0,122552.0,,204776.0,61571.0,33370.0,66403.0,20906.0,9316.0,13946.0,1830.0,4502.0,18014.0,,U,V,X,Z,F,G,H,J,K,M,None
2023-07-17,74.08,73.89,73.66,73.41,73.11,72.79,72.45,72.11,71.77,71.44,,0.0,-0.18999999999999773,-0.4200000000000017,-0.6700000000000017,-0.9699999999999989,-1.289999999999992,-1.6299999999999955,-1.9699999999999989,-2.3100000000000023,-2.6400000000000006,,374294.0,211973.0,99594.0,230225.0,70351.0,40360.0,67187.0,25649.0,23605.0,122865.0,,248258.0,75870.0,36298.0,79480.0,16617.0,8552.0,12167.0,2141.0,687.0,17935.0,,U,V,X,Z,F,G,H,J,K,M,None
2023-07-18,75.66,75.42,75.14,74.83,74.49,74.13,73.77,73.4,73.04,72.69,,0.0,-0.23999999999999488,-0.519999999999996,-0.8299999999999983,-1.1700000000000017,-1.5300000000000011,-1.8900000000000006,-2.259999999999991,-2.6199999999999903,-2.969999999999999,,398528.0,210281.0,101688.0,220994.0,71951.0,41027.0,67818.0,25923.0,23357.0,123458.0,,388371.0,107530.0,63408.0,116272.0,20687.0,7873.0,13143.0,1962.0,1191.0,20016.0,,U,V,X,Z,F,G,H,J,K,M,None
